Item ID (hex), Buy Price, Sell Price, Item Name, item_type, file_name, file_desc
2D7C, 1560, 390, long sailor skirt, Bottoms_Long, BottomsTexSkirtLongSailor3, ロングセーラースカート・グリーン
2D7D, 1560, 390, long sailor skirt, Bottoms_Long, BottomsTexSkirtLongSailor4, ロングセーラースカート・ブラウン
2D7E, 1560, 390, long sailor skirt, Bottoms_Long, BottomsTexSkirtLongSailor5, ロングセーラースカート・パープル
2D7F, 1560, 390, long sailor skirt, Bottoms_Long, BottomsTexSkirtLongSailor6, ロングセーラースカート・レッド
2D80, 1560, 390, long sailor skirt, Bottoms_Long, BottomsTexSkirtLongSailor7, ロングセーラースカート・ピンク
2D81, 1320, 330, floral lace skirt, Bottoms_Middle, BottomsTexSkirtBoxLace1, はながらレースのスカート・ピンク
2D82, 1320, 330, floral lace skirt, Bottoms_Middle, BottomsTexSkirtBoxLace2, はながらレースのスカート・ブルー
2D83, 1320, 330, floral lace skirt, Bottoms_Middle, BottomsTexSkirtBoxLace3, はながらレースのスカート・ルージュ
2D84, 1320, 330, floral lace skirt, Bottoms_Middle, BottomsTexSkirtBoxLace4, はながらレースのスカート・オレンジ
2D85, 1320, 330, floral lace skirt, Bottoms_Middle, BottomsTexSkirtBoxLace5, はながらレースのスカート・グリーン
2D86, 1320, 330, floral lace skirt, Bottoms_Middle, BottomsTexSkirtBoxLace6, はながらレースのスカート・パープル
2D87, 1320, 330, floral lace skirt, Bottoms_Middle, BottomsTexSkirtBoxLace7, はながらレースのスカート・ブラック
2D88, 1820, 455, draped skirt, Bottoms_Long, BottomsTexSkirtLongDrape1, ドレープスカート・グリーン
2D89, 1820, 455, draped skirt, Bottoms_Long, BottomsTexSkirtLongDrape2, ドレープスカート・ブルー
2D8A, 1820, 455, draped skirt, Bottoms_Long, BottomsTexSkirtLongDrape3, ドレープスカート・グレー
2D8B, 1820, 455, draped skirt, Bottoms_Long, BottomsTexSkirtLongDrape4, ドレープスカート・オレンジ
2D8C, 1820, 455, draped skirt, Bottoms_Long, BottomsTexSkirtLongDrape5, ドレープスカート・ピンク
2D8D, 1820, 455, draped skirt, Bottoms_Long, BottomsTexSkirtLongDrape6, ドレープスカート・パープル
2D8E, 1820, 455, draped skirt, Bottoms_Long, BottomsTexSkirtLongDrape7, ドレープスカート・ライトブルー
2D8F, 1320, 330, bomber-style skirt, Bottoms_Long, BottomsTexSkirtLongMaone1, ＭＡ‐１スカート・ブラック
2D90, 1320, 330, bomber-style skirt, Bottoms_Long, BottomsTexSkirtLongMaone2, ＭＡ‐１スカート・ブルー
2D91, 1320, 330, bomber-style skirt, Bottoms_Long, BottomsTexSkirtLongMaone3, ＭＡ‐１スカート・ブラウン
2D92, 1300, 325, tweed skirt, Bottoms_Middle, BottomsTexSkirtAlineTweed1, ツイードスカート・ピンク
2D93, 1300, 325, tweed skirt, Bottoms_Middle, BottomsTexSkirtAlineTweed2, ツイードスカート・ブルー
2D94, 1100, 275, cycling cap, Kind_Cap, CapHatCycle1, サイクルキャップ・ブラック×ブルー
2D95, 1100, 275, cycling cap, Kind_Cap, CapHatCycle2, サイクルキャップ・ブラック×レッド
2D96, 1100, 275, cycling cap, Kind_Cap, CapHatCycle3, サイクルキャップ・イエロー×カーキ
2D97, 1100, 275, cycling cap, Kind_Cap, CapHatCycle4, サイクルキャップ・レッド×グリーン
2D98, 1100, 275, cycling cap, Kind_Cap, CapHatCycle5, サイクルキャップ・レッド
2D99, 1100, 275, cycling cap, Kind_Cap, CapHatCycle6, サイクルキャップ・ライム×パープル
2D9A, 1100, 275, cycling cap, Kind_Cap, CapHatCycle7, サイクルキャップ・ブルー×パープル
2D9B, 1920, 480, velour boots, Shoes_Boots, ShoesKneeVelour1, ベロアブーツ・グレー
2D9C, 1920, 480, velour boots, Shoes_Boots, ShoesKneeVelour2, ベロアブーツ・ブラウン
2D9D, 1920, 480, velour boots, Shoes_Boots, ShoesKneeVelour3, ベロアブーツ・ブルー
2D9E, 1920, 480, velour boots, Shoes_Boots, ShoesKneeVelour4, ベロアブーツ・マスタード
2D9F, 1280, 320, pleather ankle booties, Shoes_Boots, ShoesHighcutShortboots1, レザーのショートブーツ・ブラック
2DA0, 1280, 320, pleather ankle booties, Shoes_Boots, ShoesHighcutShortboots2, レザーのショートブーツ・グリーン
2DA1, 1280, 320, pleather ankle booties, Shoes_Boots, ShoesHighcutShortboots3, レザーのショートブーツ・マスタード
2DA2, 1450, 362, faux-fur ankle booties, Shoes_Boots, ShoesHighcutFurboots1, ファーブーツ・ベージュ
2DA3, 1450, 362, faux-fur ankle booties, Shoes_Boots, ShoesHighcutFurboots2, ファーブーツ・ルージュ
2DA4, 1450, 362, faux-fur ankle booties, Shoes_Boots, ShoesHighcutFurboots3, ファーブーツ・ネイビー
2DA5, 560, 140, boots, Shoes_Boots, ShoesKneeRubberboots1, ながぐつ・ブラック
2DA6, 560, 140, boots, Shoes_Boots, ShoesKneeRubberboots2, ながぐつ・ブルー
2DA7, 560, 140, boots, Shoes_Boots, ShoesKneeRubberboots3, ながぐつ・レッド
2DA8, 560, 140, boots, Shoes_Boots, ShoesKneeRubberboots4, ながぐつ・オリーブ
2DA9, 2640, 660, antique boots, Shoes_Boots, ShoesKneeAntique1, アンティークなブーツ・ブラック
2DAA, 2640, 660, antique boots, Shoes_Boots, ShoesKneeAntique2, アンティークなブーツ・グレージュ
2DAB, 1600, 400, pom-pom boots, Shoes_Boots, ShoesHighcutBobbles3, ポンポンつきブーツ・パープル
2DAC, 1600, 400, pom-pom boots, Shoes_Boots, ShoesHighcutBobbles4, ポンポンつきブーツ・グリーン
2DAD, 1600, 400, pom-pom boots, Shoes_Boots, ShoesHighcutBobbles5, ポンポンつきブーツ・ブルー
2DAE, 1600, 400, pom-pom boots, Shoes_Boots, ShoesHighcutBobbles6, ポンポンつきブーツ・ブラック
2DB0, 980, 245, kappa cap, Kind_Helmet, CapCostumeKappa1, カッパのおさら・ピンク
2DB1, 1120, 280, frog cap, Kind_Helmet, CapCostumeFrog1, カエルのかぶりもの・ブルー
2DB2, 1120, 280, frog cap, Kind_Helmet, CapCostumeFrog2, カエルのかぶりもの・レッド
2DB3, 1120, 280, frog cap, Kind_Helmet, CapCostumeFrog3, カエルのかぶりもの・イエロー
2DB4, 1120, 280, bunny hood, Kind_Helmet, CapBangsRabbit1, ウサギのかぶりもの・イエロー
2DB5, 1120, 280, bunny hood, Kind_Helmet, CapBangsRabbit2, ウサギのかぶりもの・ホワイト
2DB6, 980, 245, cat cap, Kind_Helmet, CapBangsCat1, ネコのかぶりもの・ブラウン
2DB7, 980, 245, cat cap, Kind_Helmet, CapBangsCat2, ネコのかぶりもの・ホワイト
2DB8, 1120, 280, bear cap, Kind_Helmet, CapBangsBear1, クマのかぶりもの・ブラック
2DB9, 1120, 280, bear cap, Kind_Helmet, CapBangsBear2, クマのかぶりもの・ピンク
2DBA, 1120, 280, bear cap, Kind_Helmet, CapBangsBear3, クマのかぶりもの・ブルー
2DBB, 1760, 440, imp hood, Kind_Helmet, CapCostumeDevil1, デビルなかぶりもの・レッド
2DBC, 980, 245, sheep hood, Kind_Helmet, CapBangsSheep1, ひつじのかぶりもの・ピンク
2DBD, 980, 245, sheep hood, Kind_Helmet, CapBangsSheep2, ひつじのかぶりもの・ライトブルー
2DBE, 980, 245, sheep hood, Kind_Helmet, CapBangsSheep3, ひつじのかぶりもの・ブラウン
2DBF, 288, 72, simple wooden fence, Kind_Fence, ItemFenceNatural, そぼくなもくせいのさく
2DC0, 384, 96, lattice fence, Kind_Fence, ItemFenceLatiiceNatural, ラティス
2DC4, 2270, 567, Labelle knit shirt, Top_Short, TopsTexTopTshirtsHKate1, ケイトのカットソー・ミッドナイト
2DC5, 2270, 567, Labelle knit shirt, Top_Short, TopsTexTopTshirtsHKate2, ケイトのカットソー・パッション
2DC6, 2270, 567, Labelle knit shirt, Top_Short, TopsTexTopTshirtsHKate3, ケイトのカットソー・オーシャン
2DC7, 2270, 567, Labelle knit shirt, Top_Short, TopsTexTopTshirtsHKate4, ケイトのカットソー・サンセット
2DC8, 2270, 567, Labelle knit shirt, Top_Short, TopsTexTopTshirtsHKate5, ケイトのカットソー・ラブ
2DC9, 3900, 975, Labelle coat, Top_Long, TopsTexTopCoatLKate1, ケイトのコート・ミッドナイト
2DCA, 3900, 975, Labelle coat, Top_Long, TopsTexTopCoatLKate2, ケイトのコート・パッション
2DCB, 3900, 975, Labelle coat, Top_Long, TopsTexTopCoatLKate3, ケイトのコート・オーシャン
2DCC, 3900, 975, Labelle coat, Top_Long, TopsTexTopCoatLKate4, ケイトのコート・サンセット
2DCD, 3900, 975, Labelle coat, Top_Long, TopsTexTopCoatLKate5, ケイトのコート・ラブ
2DCE, 3400, 850, Labelle dress, Onepiece_Middle, TopsTexOnepieceAlineNKate1, ケイトのワンピース・ミッドナイト
2DCF, 3400, 850, Labelle dress, Onepiece_Middle, TopsTexOnepieceAlineNKate2, ケイトのワンピース・パッション
2DD0, 3400, 850, Labelle dress, Onepiece_Middle, TopsTexOnepieceAlineNKate3, ケイトのワンピース・オーシャン
2DD1, 3400, 850, Labelle dress, Onepiece_Middle, TopsTexOnepieceAlineNKate4, ケイトのワンピース・サンセット
2DD2, 3400, 850, Labelle dress, Onepiece_Middle, TopsTexOnepieceAlineNKate5, ケイトのワンピース・ラブ
2DD3, 560, 140, knit hat, Kind_Cap, CapHatKnitcap4, ニットキャップ・レッド
2DD4, 560, 140, knit hat, Kind_Cap, CapHatKnitcap5, ニットキャップ・ブルー
2DD5, 560, 140, knit hat, Kind_Cap, CapHatKnitcap6, ニットキャップ・グリーン
2DD6, 560, 140, knit hat, Kind_Cap, CapHatKnitcap7, ニットキャップ・ピンク
2DD8, 2540, 635, Labelle shorts, Bottoms_Middle, BottomsTexPantsHalfKate1, ケイトのハーフパンツ・ミッドナイト
2DD9, 2540, 635, Labelle shorts, Bottoms_Middle, BottomsTexPantsHalfKate2, ケイトのハーフパンツ・パッション
2DDA, 2540, 635, Labelle shorts, Bottoms_Middle, BottomsTexPantsHalfKate3, ケイトのハーフパンツ・オーシャン
2DDB, 2540, 635, Labelle shorts, Bottoms_Middle, BottomsTexPantsHalfKate4, ケイトのハーフパンツ・サンセット
2DDC, 2540, 635, Labelle shorts, Bottoms_Middle, BottomsTexPantsHalfKate5, ケイトのハーフパンツ・ラブ
2DDD, 3100, 775, Labelle skirt, Bottoms_Long, BottomsTexSkirtLongKate1, ケイトのスカート・ミッドナイト
2DDE, 3100, 775, Labelle skirt, Bottoms_Long, BottomsTexSkirtLongKate2, ケイトのスカート・パッション
2DDF, 3100, 775, Labelle skirt, Bottoms_Long, BottomsTexSkirtLongKate3, ケイトのスカート・オーシャン
2DE0, 3100, 775, Labelle skirt, Bottoms_Long, BottomsTexSkirtLongKate4, ケイトのスカート・サンセット
2DE1, 3100, 775, Labelle skirt, Bottoms_Long, BottomsTexSkirtLongKate5, ケイトのスカート・ラブ
2DE2, 2400, 600, Labelle cap, Kind_Cap, CapHatKatecap1, ケイトのキャップ・ミッドナイト
2DE3, 2400, 600, Labelle cap, Kind_Cap, CapHatKatecap2, ケイトのキャップ・パッション
2DE4, 2400, 600, Labelle cap, Kind_Cap, CapHatKatecap3, ケイトのキャップ・オーシャン
2DE5, 2400, 600, Labelle cap, Kind_Cap, CapHatKatecap4, ケイトのキャップ・サンセット
2DE6, 2400, 600, Labelle cap, Kind_Cap, CapHatKatecap5, ケイトのキャップ・ラブ
2DE7, 2500, 625, Labelle hat, Kind_Cap, CapHatKatehat1, ケイトのぼうし・ミッドナイト
2DE8, 2500, 625, Labelle hat, Kind_Cap, CapHatKatehat2, ケイトのぼうし・パッション
2DE9, 2500, 625, Labelle hat, Kind_Cap, CapHatKatehat3, ケイトのぼうし・オーシャン
2DEA, 2500, 625, Labelle hat, Kind_Cap, CapHatKatehat4, ケイトのぼうし・サンセット
2DEB, 2500, 625, Labelle hat, Kind_Cap, CapHatKatehat5, ケイトのぼうし・ラブ
2DEC, 1240, 310, Labelle tights, Kind_Socks, SocksTexKatetights1, ケイトのタイツ・ミッドナイト
2DED, 1240, 310, Labelle tights, Kind_Socks, SocksTexKatetights2, ケイトのタイツ・パッション
2DEE, 1240, 310, Labelle tights, Kind_Socks, SocksTexKatetights3, ケイトのタイツ・オーシャン
2DEF, 1240, 310, Labelle tights, Kind_Socks, SocksTexKatetights4, ケイトのタイツ・サンセット
2DF0, 1240, 310, Labelle tights, Kind_Socks, SocksTexKatetights5, ケイトのタイツ・ラブ
2DF1, 940, 235, Labelle socks, Kind_Socks, SocksTexKatesocks1, ケイトのソックス・ミッドナイト
2DF2, 940, 235, Labelle socks, Kind_Socks, SocksTexKatesocks2, ケイトのソックス・パッション
2DF3, 940, 235, Labelle socks, Kind_Socks, SocksTexKatesocks3, ケイトのソックス・オーシャン
2DF4, 940, 235, Labelle socks, Kind_Socks, SocksTexKatesocks4, ケイトのソックス・サンセット
2DF5, 940, 235, Labelle socks, Kind_Socks, SocksTexKatesocks5, ケイトのソックス・ラブ
2DF6, 3500, 875, Labelle pumps, Shoes_Pumps, ShoesLowcutKateheel1, ケイトのパンプス・ミッドナイト
2DF7, 3500, 875, Labelle pumps, Shoes_Pumps, ShoesLowcutKateheel2, ケイトのパンプス・パッション
2DF8, 3500, 875, Labelle pumps, Shoes_Pumps, ShoesLowcutKateheel3, ケイトのパンプス・オーシャン
2DF9, 3500, 875, Labelle pumps, Shoes_Pumps, ShoesLowcutKateheel4, ケイトのパンプス・サンセット
2DFA, 3500, 875, Labelle pumps, Shoes_Pumps, ShoesLowcutKateheel5, ケイトのパンプス・ラブ
2DFB, 3300, 825, Labelle sneakers, Shoes_Boots, ShoesHighcutKatesneaker1, ケイトのスニーカー・ミッドナイト
2DFC, 3300, 825, Labelle sneakers, Shoes_Boots, ShoesHighcutKatesneaker2, ケイトのスニーカー・パッション
2DFD, 3300, 825, Labelle sneakers, Shoes_Boots, ShoesHighcutKatesneaker3, ケイトのスニーカー・オーシャン
2DFE, 3300, 825, Labelle sneakers, Shoes_Boots, ShoesHighcutKatesneaker4, ケイトのスニーカー・サンセット
2DFF, 3300, 825, Labelle sneakers, Shoes_Boots, ShoesHighcutKatesneaker5, ケイトのスニーカー・ラブ
2E00, 2000, 500, Labelle sunglasses, Kind_Accessory, AccessoryGlassKate1, ケイトのサングラス・ミッドナイト
2E01, 2000, 500, Labelle sunglasses, Kind_Accessory, AccessoryGlassKate2, ケイトのサングラス・パッション
2E02, 2000, 500, Labelle sunglasses, Kind_Accessory, AccessoryGlassKate3, ケイトのサングラス・オーシャン
2E03, 2000, 500, Labelle sunglasses, Kind_Accessory, AccessoryGlassKate4, ケイトのサングラス・サンセット
2E04, 2000, 500, Labelle sunglasses, Kind_Accessory, AccessoryGlassKate5, ケイトのサングラス・ラブ
2E0A, 1320, 330, box-pleated skirt, Bottoms_Middle, BottomsTexSkirtBoxBoxpleats1, ボックスプリーツスカート・ベージュ
2E0B, 1320, 330, box-pleated skirt, Bottoms_Middle, BottomsTexSkirtBoxBoxpleats2, ボックスプリーツスカート・レッド
2E0C, 1320, 330, box-pleated skirt, Bottoms_Middle, BottomsTexSkirtBoxBoxpleats3, ボックスプリーツスカート・グリーン
2E0D, 840, 210, hand-knit tank, Top_Short, TopsTexTopOuterNKnit1, ノースリーブのニット・ホワイト
2E0E, 840, 210, hand-knit tank, Top_Short, TopsTexTopOuterNKnit2, ノースリーブのニット・ブラック
2E0F, 840, 210, hand-knit tank, Top_Short, TopsTexTopOuterNKnit3, ノースリーブのニット・ブルー
2E10, 840, 210, hand-knit tank, Top_Short, TopsTexTopOuterNKnit4, ノースリーブのニット・グリーン
2E11, 840, 210, hand-knit tank, Top_Short, TopsTexTopOuterNKnit5, ノースリーブのニット・レッド
2E12, 3220, 805, power helmet, Kind_Helmet, CapFullfacePowered1, パワードメット・ブルー
2E13, 3220, 805, power helmet, Kind_Helmet, CapFullfacePowered2, パワードメット・グリーン
2E14, 3220, 805, power helmet, Kind_Helmet, CapFullfacePowered3, パワードメット・ブラック
2E15, 3150, 787, power boots, Shoes_Boots, ShoesKneePowered1, パワードブーツ・ブルー
2E16, 3150, 787, power boots, Shoes_Boots, ShoesKneePowered2, パワードブーツ・グリーン
2E17, 3150, 787, power boots, Shoes_Boots, ShoesKneePowered3, パワードブーツ・ブラック
2E18, 1600, 400, zap helmet, Kind_Helmet, CapFullfaceHero1, ヒーローヘルメット・ブルー
2E19, 1600, 400, zap helmet, Kind_Helmet, CapFullfaceHero2, ヒーローヘルメット・グリーン
2E1A, 1600, 400, zap helmet, Kind_Helmet, CapFullfaceHero3, ヒーローヘルメット・レッド
2E1B, 1600, 400, zap helmet, Kind_Helmet, CapFullfaceHero4, ヒーローヘルメット・イエロー
2E1C, 1600, 400, zap helmet, Kind_Helmet, CapFullfaceHero5, ヒーローヘルメット・ブラック
2E1D, 1600, 400, zap helmet, Kind_Helmet, CapFullfaceHero6, ヒーローヘルメット・シルバー
2E1E, 1600, 400, zap helmet, Kind_Helmet, CapFullfaceHero7, ヒーローヘルメット・ホワイト
2E1F, 1600, 400, cavalier hat, Kind_Cap, CapHatCavalier1, じゅうきしのぼうし・レッド
2E20, 1600, 400, cavalier hat, Kind_Cap, CapHatCavalier2, じゅうきしのぼうし・グリーン
2E21, 1040, 260, explorer's hat, Kind_Cap, CapHatExpedition1, たんけんぼう・カーキ
2E22, 1040, 260, explorer's hat, Kind_Cap, CapHatExpedition2, たんけんぼう・ベージュ
2E23, 1040, 260, explorer's hat, Kind_Cap, CapHatExpedition3, たんけんぼう・ブルー
2E24, 1680, 420, nurse's cap, Kind_Cap, CapOrnamentTNurse1, ナースキャップ・ホワイト
2E25, 1680, 420, nurse's cap, Kind_Cap, CapOrnamentTNurse2, ナースキャップ・ブルー
2E26, 880, 220, sushi chef hat, Kind_Cap, CapHatItamae1, わぼうし・こん
2E27, 560, 140, veiled gardening hat, Kind_Helmet, CapCostumeFarm1, のうぎょうぼう・ブルー
2E28, 560, 140, veiled gardening hat, Kind_Helmet, CapCostumeFarm2, のうぎょうぼう・オレンジ
2E29, 560, 140, veiled gardening hat, Kind_Helmet, CapCostumeFarm3, のうぎょうぼう・グリーン
2E2A, 560, 140, veiled gardening hat, Kind_Helmet, CapCostumeFarm4, のうぎょうぼう・パープル
2E2B, 2100, 525, detective hat, Kind_Cap, CapHatDetective1, めいたんていのぼうし・グレー
2E2C, 2100, 525, detective hat, Kind_Cap, CapHatDetective2, めいたんていのぼうし・ベージュ
2E2D, 1040, 260, student cap, Kind_Cap, CapHatStudent1, がくせいぼう・ワインレッド
2E2E, 1040, 260, student cap, Kind_Cap, CapHatStudent2, がくせいぼう・グリーン
2E2F, 1040, 260, student cap, Kind_Cap, CapHatStudent3, がくせいぼう・ホワイト
2E30, 1040, 260, student cap, Kind_Cap, CapHatStudent4, がくせいぼう・パープル
2E31, 1040, 260, student cap, Kind_Cap, CapHatStudent5, がくせいぼう・グレー
2E32, 1040, 260, student cap, Kind_Cap, CapHatStudent6, がくせいぼう・ブルー
2E33, 1680, 420, pilot's hat, Kind_Cap, CapHatCaptainsky1, きちょうのぼうし・ブラック
2E34, 1680, 420, pilot's hat, Kind_Cap, CapHatCaptainsky2, きちょうのぼうし・ライトブルー
2E35, 1120, 280, wrestling mask, Kind_Helmet, CapCostumeWrestling1, プロレスのマスク・ブルー
2E36, 1120, 280, wrestling mask, Kind_Helmet, CapCostumeWrestling2, プロレスのマスク・グリーン
2E37, 1120, 280, wrestling mask, Kind_Helmet, CapCostumeWrestling3, プロレスのマスク・ピンク
2E38, 1120, 280, wrestling mask, Kind_Helmet, CapCostumeWrestling4, プロレスのマスク・ブラック
2E39, 1120, 280, wrestling mask, Kind_Helmet, CapCostumeWrestling5, プロレスのマスク・イエロー
2E3A, 630, 157, tulip hat, Kind_Cap, CapHatTulip1, チューリップハット・ブラウン
2E3B, 630, 157, tulip hat, Kind_Cap, CapHatTulip2, チューリップハット・キャメル
2E3C, 1560, 390, fairy-tale hood, Kind_Helmet, CapBangsCowl1, メルヘンなずきん・ピンク
2E3D, 1560, 390, fairy-tale hood, Kind_Helmet, CapBangsCowl2, メルヘンなずきん・イエロー
2E3E, 1560, 390, fairy-tale hood, Kind_Helmet, CapBangsCowl3, メルヘンなずきん・グリーン
2E3F, 1560, 390, fairy-tale hood, Kind_Helmet, CapBangsCowl4, メルヘンなずきん・ブルー
2E40, 1560, 390, fairy-tale hood, Kind_Helmet, CapBangsCowl5, メルヘンなずきん・ライトブルー
2E41, 1560, 390, fairy-tale hood, Kind_Helmet, CapBangsCowl6, メルヘンなずきん・ライトグリーン
2E42, 1560, 390, fairy-tale hood, Kind_Helmet, CapBangsCowl7, メルヘンなずきん・オレンジ
2E43, 3440, 860, mage's hat, Kind_Cap, CapHatWitch1, まじょのぼうし・ブルー
2E44, 3440, 860, mage's hat, Kind_Cap, CapHatWitch2, まじょのぼうし・ホワイト
2E45, 3440, 860, mage's hat, Kind_Cap, CapHatWitch3, まじょのぼうし・レッド
2E46, 350, 87, frugal hat, Kind_Cap, CapHatSimple1, しっそなぼうし・グリーン
2E47, 350, 87, frugal hat, Kind_Cap, CapHatSimple2, しっそなぼうし・ブルーグレー
2E48, 880, 220, wizard's cap, Kind_Cap, CapHatWizard1, とんがりぼうし・パープル
2E49, 2000, 500, silk hat, Kind_Cap, CapHatChina1, チャイナハット・ブルー
2E4A, 2000, 500, silk hat, Kind_Cap, CapHatChina2, チャイナハット・イエロー
2E4B, 2000, 500, silk hat, Kind_Cap, CapHatChina3, チャイナハット・ブラック
2E4D, 560, 140, baby's hat, Kind_Helmet, CapBangsBonnet1, あかちゃんのぼうし・ベビーパープル
2E4E, 560, 140, baby's hat, Kind_Helmet, CapBangsBonnet2, あかちゃんのぼうし・ベビーイエロー
2E4F, 560, 140, baby's hat, Kind_Helmet, CapBangsBonnet3, あかちゃんのぼうし・ベビーグリーン
2E50, 560, 140, baby's hat, Kind_Helmet, CapBangsBonnet4, あかちゃんのぼうし・ベビーピンク
2E51, 560, 140, baby's hat, Kind_Helmet, CapBangsBonnet5, あかちゃんのぼうし・ベビーグレー
2E52, 560, 140, baby's hat, Kind_Helmet, CapBangsBonnet6, あかちゃんのぼうし・ベビーブルー
2E53, 560, 140, baby's hat, Kind_Helmet, CapBangsBonnet7, あかちゃんのぼうし・ベビーオレンジ
2E54, 1900, 475, jester's cap, Kind_Cap, CapHatClown1, ピエロのぼうし・ブラック＆ホワイト
2E55, 1900, 475, jester's cap, Kind_Cap, CapHatClown2, ピエロのぼうし・レッド＆ブルー
2E56, 1900, 475, jester's cap, Kind_Cap, CapHatClown3, ピエロのぼうし・グリーン＆レッド
2E57, 3200, 800, turban, Kind_Helmet, CapHelmetTurban1, ターバン・ブルー
2E58, 3200, 800, turban, Kind_Helmet, CapHelmetTurban2, ターバン・ピンク
2E59, 3200, 800, turban, Kind_Helmet, CapHelmetTurban3, ターバン・イエロー
2E5A, 1400, 350, ant farm, Ftr_1x1_Floor, FtrInsectAriFarm, アントファーム
2E5B, 3010, 752, scholar's hat, Kind_Cap, CapHatBachelor1, がくしのぼうし・グリーン
2E5C, 3010, 752, scholar's hat, Kind_Cap, CapHatBachelor2, がくしのぼうし・ブルー
2E5D, 3010, 752, scholar's hat, Kind_Cap, CapHatBachelor3, がくしのぼうし・イエロー
2E5E, 1400, 350, ninja hood, Kind_Helmet, CapCostumeNinja1, にんじゃずきん・はいいろ
2E5F, 1400, 350, ninja hood, Kind_Helmet, CapCostumeNinja2, にんじゃずきん・あか
2E60, 1400, 350, ninja hood, Kind_Helmet, CapCostumeNinja3, にんじゃずきん・むらさき
2E61, 1400, 350, ninja hood, Kind_Helmet, CapCostumeNinja4, にんじゃずきん・みずいろ
2E62, 1400, 350, ninja hood, Kind_Helmet, CapCostumeNinja5, にんじゃずきん・みどり
2E63, 1400, 350, ninja hood, Kind_Helmet, CapCostumeNinja6, にんじゃずきん・きいろ
2E64, 1400, 350, ninja hood, Kind_Helmet, CapCostumeNinja7, にんじゃずきん・だいだい
2E65, 5880, 1470, samurai helmet, Kind_Helmet, CapCostumeSamurai1, かぶと・くろ
2E66, 5880, 1470, samurai helmet, Kind_Helmet, CapCostumeSamurai2, かぶと・あお
2E67, 5880, 1470, samurai helmet, Kind_Helmet, CapCostumeSamurai3, かぶと・しろ
2E68, 5880, 1470, samurai helmet, Kind_Helmet, CapCostumeSamurai4, かぶと・やまぶきいろ
2E69, 3200, 800, veil, Kind_Helmet, CapFullfaceVeil1, ベール・パープル
2E6A, 3200, 800, veil, Kind_Helmet, CapFullfaceVeil2, ベール・ピンク
2E6B, 3200, 800, veil, Kind_Helmet, CapFullfaceVeil3, ベール・イエロー
2E6C, 2000, 500, alpinist hat, Kind_Cap, CapHatTyrolean1, チロリアンハット・ブルー
2E6D, 2000, 500, alpinist hat, Kind_Cap, CapHatTyrolean2, チロリアンハット・レッド
2E70, 1400, 350, bun wig, Kind_Helmet, CapWigDoublebun1, おだんごあたま・ブルー
2E71, 1400, 350, bun wig, Kind_Helmet, CapWigDoublebun2, おだんごあたま・マスタード
2E72, 1400, 350, bun wig, Kind_Helmet, CapWigDoublebun3, おだんごあたま・ホワイト
2E73, 1400, 350, bun wig, Kind_Helmet, CapWigDoublebun4, おだんごあたま・パープル
2E74, 1400, 350, bun wig, Kind_Helmet, CapWigDoublebun5, おだんごあたま・グリーン
2E75, 1400, 350, bun wig, Kind_Helmet, CapWigDoublebun6, おだんごあたま・オレンジ
2E76, 1400, 350, headband, Kind_Helmet, CapWigTurban1, ヘアターバン・ブルー
2E77, 1400, 350, headband, Kind_Helmet, CapWigTurban2, ヘアターバン・パープル
2E78, 1400, 350, headband, Kind_Helmet, CapWigTurban3, ヘアターバン・グリーン
2E79, 1120, 280, gothic headdress, Kind_Helmet, CapHelmetHeaddress1, ヘッドドレス・ブラック
2E7A, 1120, 280, gothic headdress, Kind_Helmet, CapHelmetHeaddress2, ヘッドドレス・レッド
2E7B, 1120, 280, gothic headdress, Kind_Helmet, CapHelmetHeaddress3, ヘッドドレス・ピンク
2E7C, 1120, 280, gothic headdress, Kind_Helmet, CapHelmetHeaddress4, ヘッドドレス・ブルー
2E7D, 1120, 280, gothic headdress, Kind_Helmet, CapHelmetHeaddress5, ヘッドドレス・ライトパープル
2E7E, 1120, 280, bunny ears, Kind_Cap, CapOrnamentFBunny1, バニーのみみ・ピンク
2E7F, 1120, 280, bunny ears, Kind_Cap, CapOrnamentFBunny2, バニーのみみ・レッド
2E80, 1120, 280, bunny ears, Kind_Cap, CapOrnamentFBunny3, バニーのみみ・ライトブルー
2E81, 560, 140, athletic shorts, Bottoms_Middle, BottomsTexPantsHalfJersey1, ジャージショートパンツ・グリーン
2E82, 560, 140, athletic shorts, Bottoms_Middle, BottomsTexPantsHalfJersey2, ジャージショートパンツ・ブラック
2E83, 560, 140, athletic shorts, Bottoms_Middle, BottomsTexPantsHalfJersey3, ジャージショートパンツ・ブルー
2E84, 560, 140, athletic shorts, Bottoms_Middle, BottomsTexPantsHalfJersey4, ジャージショートパンツ・ワインレッド
2E85, 560, 140, athletic shorts, Bottoms_Middle, BottomsTexPantsHalfJersey5, ジャージショートパンツ・ネイビー
2E8B, 3000, 750, misty-garden wall, Kind_RoomWall, RoomSpWallRain00, こさめのふるかべ
2E92, 1600, 400, dotted raincoat, Top_Long, TopsTexTopCoatLRaindot1, みずたまレインコート・ピンク
2E93, 1600, 400, dotted raincoat, Top_Long, TopsTexTopCoatLRaindot2, みずたまレインコート・グリーン
2E94, 1600, 400, dotted raincoat, Top_Long, TopsTexTopCoatLRaindot3, みずたまレインコート・ブルー
